id;id_ex;siret;rup_mi;gestion;date_creat;date_decla;date_publi;date_disso;nature;groupement;titre;titre_court;objet;objet_social1;objet_social2;adrs_complement;adrs_numvoie;adrs_repetition;adrs_typevoie;adrs_libvoie;adrs_distrib;adrs_codeinsee;adrs_codepostal;adrs_libcommune;adrg_declarant;adrg_complemid;adrg_complemgeo;adrg_libvoie;adrg_distrib;adrg_codepostal;adrg_achemine;adrg_pays;dir_civilite;siteweb;publiweb;observation;position;maj_time
"W9J1000134";"";"";"";"9J1T";"2016-09-21";"2016-09-21";"2016-10-22";"0001-01-01";"D";"S";"SAINT-BARTH MOTO CROSS";"SAINT-BARTH MOTO CROSS";"organiser les entrainements et compétitions de motocross et quad cross";"011160";"000000";"";"";"";"";"Grand cul de sac";"_";"97701";"97133";"Saint-Barthélemy";"";"";"";"Grand cul de sac";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2016-10-22 12:45:07"
"W9J1000135";"";"";"";"9J1T";"2016-11-23";"2016-11-23";"2016-12-03";"0001-01-01";"D";"S";"CHABAD SBH";"CHABAD SBH";"promouvoir et diffuser le judaïsme par le biais d'activités sociales, culturelles, éducatives et sportives non lucratives";"040000";"000000";"";"";"";"";"Merlette";"_";"97701";"97133";"Saint-Barthélemy";"";"SCP SIMORRE ET CIFFREO";"";"Merlette";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2016-12-03 12:45:38"
"W9J1000136";"";"";"";"9J1T";"2016-12-09";"2020-03-26";"2016-12-24";"0001-01-01";"D";"S";"UNITED ARTISTS OF SAINT BARTH";"UNITED ARTISTS OF SAINT BARTH";"faire connaître la production artistique de l'île de Saint-Barthélemy";"006100";"000000";"coupe Gorge villa Kalliste";"";"";"";"";"_St Jean";"97701";"97012";"Saint-Barthélemy";"";"COUPE GORGE VILLA KALLISTE";"";"ST JEAN";"";"97012";"SAINT-BARTHÉLEMY";"FRANCE";"PM";"";"0";"";"A";"2020-09-25 20:00:07"
"W9J1000137";"";"";"";"9J1T";"2016-12-14";"2024-11-22";"2017-02-11";"0001-01-01";"D";"S";"ASSOCIATION PRIVÉE DES TENNIS DU DOMAINE DU LEVANT";"A.P.T.D.L.";"assurer la gestion de l'utilisation des courts de tennis du Domaine et leur entretien";"050000";"000000";"Villa Silver Rainbow";"";"";"";"Petit cul de sac domaine du levant";"_";"97701";"97133";"Saint-Barthélemy";"";"VILLA SILVER RAINBOW";"";"Petit cul de sac domaine du levant";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2024-12-16 13:43:57"
"W9J1000138";"";"";"";"9J1T";"2017-02-13";"2017-02-13";"2017-02-25";"0001-01-01";"D";"S";"OUANALAO GAMES";"OUANALAO GAMES";"développer la pratique des jeux de société sur l'île de Saint-Barthélemy. La liste des jeux pratiqués au sein de l'association devra faire l'objet d'une autorisation par le conseil d'administration de l'association qui autorisera la pratique des jeux au sein de ""sections de jeux"". L'autorisation de pratiquer un jeu au sein de l'association pourra être retirée par décision du conseil d'administration. La pratique de jeux d'argent est interdite au sein de l'association";"050000";"000000";"";"";"";"";"Flamands";"_";"97701";"97133";"Saint-Barthélemy";"";"";"";"Flamands";"BP 34";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2017-02-27 12:45:30"
"W9J1000139";"";"";"";"9J1T";"2017-03-22";"2017-03-22";"2017-04-01";"0001-01-01";"D";"S";"LES DROITS DU PIETON SBH";"LES DROITS DU PIETON SBH";"défendre et sauvegarder les droits du piéton dans tous les domaines notamment lors de l'élaboration des décisions sur les projets d'équipement, d'aménagement de voirie ou de réglementation pouvant les concerner ; participer à l'amélioration du cadre et de la qualité de la vie, notamment en matière d'urbanisme et de transports, ainsi qu'à la protection de l'environnement ; promouvoir les déplacements à pied ; promouvoir ou réclamer toute mesure de nature à favoriser directement ou indirectement le respect de l'affectation des trottoirs à la circulation des piétons ; lutter contre les décisions règlementaires ou individuelles portant atteinte aux droits des piétons sur les emplacements normalement affectés à leur circulation, à savoir, de façon non limitative, les permissions de voirie, les autorisations de stationnement de véhicules, les autorisations de terrasse, d'étalage, les implantations de mobilier urbain public ; participer à la lutte contre l'insécurité routière, dans tous les lieux où les piétons sont concernés, par toute action de formation, d'éducation, etc";"019042";"036535";"Gustavia";"31";"";"RUE";"Victor Shoelcher";"_";"97701";"97133";"Saint-Barthélemy";"";"GUSTAVIA";"";"";"BP 281";"97096";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2017-04-03 14:08:54"
"W9J1000140";"";"";"";"9J1T";"2017-05-03";"2019-04-09";"2017-05-13";"2019-04-05";"D";"S";"LA FERME DES SUCRIERS";"LA FERME DES SUCRIERS";"développer l'éducation citoyenne et l'éducation à l'écologie ; donner les moyen au plus grand nombre d'agir pour la protection de l'environnement et adopter des modes de vie respectueux de l'humain et de la planète ; faciliter la coopération entre les acteurs de la société et contribuer ainsi à la réhabilitation et au renforcement du lien social et de la solidarité";"024050";"000000";"";"";"";"";"Marigot";"_";"97701";"97133";"Saint-Barthélemy";"";"LIEU DIT LES 4 CHEMINS";"";"MARIGOT";"";"97133";"SAINT-BARTHéLEMY";"FRANCE";"PM";"";"0";"";"D";"2019-05-04 12:45:36"
"W9J1000141";"";"";"";"9J1T";"2017-06-06";"2017-06-06";"2017-06-24";"0001-01-01";"D";"S";"LES SAINT-BARTH SISTERS";"SBS";"développer la pratique du chant, la formation et l'éducation musicale de ses membres, notamment par des répétitions, sorties ; organiser des manifestations et spectacles dans lesquels le groupe musical se produit ; mettre en oeuvre tous les moyens propres à favoriser la culture musicale";"006030";"000000";"Résidence Les Gaiacs";"";"";"";"Lurin";"_";"97701";"97133";"Saint-Barthélemy";"";"Résidence Les Gaiacs";"";"Lurin";"";"97133";"Saint-Barthélemy";"FRANCE";"PF";"";"0";"";"A";"2017-06-24 12:45:07"
"W9J1000142";"";"";"";"9J1T";"2017-06-30";"2017-06-30";"2017-07-08";"0001-01-01";"D";"S";"ST BARTH XXX SPORTS";"ST BARTH XXX SPORTS";"promouvoir et développer la pratique des sports de glisse urbains tel que le skateboard, roller, BMX et trottinette, notamment par l'accompagnement de la Collectivité de Saint-Barthélemy dans le projet de création d'un skatepark";"011130";"000000";"";"";"";"";"";"_";"97701";"97133";"Saint-Barthélemy";"";"chez Mme PANZA Vanessa";"";"Route de Salines - Lorient";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2017-07-08 12:45:24"
"W9J1000143";"04/12/2003";"";"";"9J1T";"2003-12-03";"2017-06-27";"2004-01-17";"0001-01-01";"D";"S";"COMITÉ DE LIAISON ÉCONOMIQUE DE SAINT-BARTHÉLEMY";"C.L.E.";"se positionner comme agence de développement économique, touristique, social et culturel de l'île de Saint-Barthélemy ; Elle intégrera notamment les domaines suivants et sans que ceux-ci ne soient exhaustifs : le développement technologique, l'énergie, la santé, l'éducation, l'environnement, les questions bancaires et assurantielles ; elle a notamment pour objet l'exercice d'activités d'information, d'études, d'expertise et de promotion en vue de contribuer au développement durable de l'île : en suscitant un dialogue permanent entre les élus et les principaux organismes socioprofessionnels ; en initiant toute démarche prospective pour impulser un développement équilibré de l'île, à travers toutes ses composantes et, en particulier, dans le domaine économique, touristique, technologique, urbanistique, environnemental, énergétique, social et culturel ; en mettant en oeuvre et en coordonnant un certain nombre d'initiatives entrant dans son champ d'activités ; en représentant les groupements et personnes, qui se préoccupent de définir et de soutenir l'action des consommateurs, usagers, contribuables en vue de leur permettre de conquérir et d'exercer leur pouvoir dans la société, afin d'aboutir à une amélioration de leurs conditions de vie dans tous les domaines : production, distribution, services publics, privés, marchands ou non marchands, environnement, santé, etc... en représentant, auprès des acteurs de la décision publique locale, nationale ou internationale, les préoccupations et intérêts, d'organisations professionnelles, d'entreprises, d'associations, de territoires ou d'organismes publics au travers d'un partage d'information contradictoire et équilibré, d'un soutien stratégique et opérationnel et d'actions éthiques et responsables ; en présentant en tous lieux et auprès de toutes instances, et notamment en justice, les intérêts des consommateurs, socio-professionnels, usagers et contribuables. Elle pour ester en justice dans toutes instances introduites par des personnes physiques ou morales, dans le cadre de contentieux de droit bancaire, de droit de la santé, de l'éducation, de droit international, etc... Elle pourra elle-même introduire des instances de son propre chef dans ces domaines ; et plus généralement, toutes opérations se rattachant directement ou indirectement à l'objet ci-dessus, ou à tous autres objets similaires, connexes ou susceptibles d'en faciliter ou d'en permettre la réalisation";"009000";"000000";"";"";"";"RUE";"du bord de mer Gustavia";"_";"97701";"97133";"Saint-Barthélemy";"";"";"GUSTAVIA";"RUE DU BORD DE MER";"";"97133";"SAINT-BARTHéLEMY";"FRANCE";"PF";"";"1";"";"A";"2017-12-26 20:00:12"
"W9J1000144";"09:08:1972";"";"";"9J1T";"1972-08-09";"2025-09-22";"1901-07-01";"0001-01-01";"D";"S";"ASSOCIATION SPORTIVE SAINT-BARTH NATATION";"A.S.S.B.N.";"développer les activités sportives aquatiques telles que natation, aquagym, bébés nageurs, natation adulte, prénatal, postnatal, handisport, natation synchro, water-polo, volley aquatique...";"011125";"000000";"piscine territoriale";"";"";"";"Saint-Jean";"_";"97701";"97133";"Saint-Barthélemy";"";"PISCINE TERRITORIALE";"";"SAINT-JEAN";"";"97133";"SAINT-BARTHéLEMY";"FRANCE";"PM";"";"1";"";"A";"2026-01-13 18:05:28"
"W9J1000145";"05/01/2007";"";"";"9J1T";"2007-01-05";"2020-03-09";"1901-07-01";"0001-01-01";"D";"S";"CINÉ SAINT BARTH";"CINÉ SAINT BARTH";"promouvoir et faire connaître le cinéma caribéen et international ; initier les jeunes aux techniques cinématographiques ; assurer une relation inter-îles pour une plus grande connaissance de l'environnement caribéen ; faire émerger et rayonner à travers des réalisations cinématographiques la culture et les valeurs Saint-Barth ; ouvrir le dialogue entre producteurs caribéens et européens";"006025";"000000";"";"";"";"";"Saint-Jean";"_";"97701";"97133";"Saint-Barthélemy";"";"B.P 1017";"";"Saint-Jean";"";"97012";"Saint-Barthélemy";"FRANCE";"PM";"";"1";"";"A";"2020-04-16 15:59:16"
"W9J1000146";"08/03/1984";"";"";"9J1T";"1984-03-08";"1996-04-25";"1984-04-01";"0001-01-01";"D";"S";"ASSOCIATION LE COROSSOL";"A.L.C.";"animer, promouvoir et défendre le village de Corossol ; mettre en oeuvre tous les moyens disponibles pour le mieux être des habitants du village et de ses visiteurs ; étudier le problèmes posés et tenter de dégager les solutions possibles ; sauvegarder le cachet original du village dû à ses traditions";"009000";"000000";"";"";"";"";"Corossol";"_";"97701";"97133";"Saint-Barthélemy";"";"";"";"Corossol";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"1";"";"A";"2017-07-05 20:00:12"
"W9J1000147";"05/01/2004";"";"";"9J1T";"2004-01-05";"2021-01-07";"2004-02-14";"0001-01-01";"D";"S";"SAINT BARTH ECHECS";"SBE";"développer les jeux de stratégie et en particulier les échecs à Saint-Barthélemy";"011000";"000000";"";"";"";"";"Merlette";"_";"97701";"97133";"Saint-Barthélemy";"";"MERLETTE";"MAISON SUGER GREAUX";"";"";"97133";"SAINT-BARTHéLEMY";"FRANCE";"PM";"";"1";"";"A";"2021-07-09 20:00:04"
"W9J1000148";"12/09/2008";"";"";"9J1T";"2008-09-12";"2024-06-13";"2008-10-04";"0001-01-01";"D";"S";"ST-BARTH MULTIHULLS";"ST-BARTH MULTIHULLS";"développer la pratique des sports nautiques, cours, compétitions, formations, manifestations nautiques, régates régionales, caribéennes, nationales et internationales, achat et vente de matériel de bateaux";"011095";"000000";"Gustavia";"3";"";"RUE";"Dugommier";"_";"97701";"97133";"Saint-Barthélemy";"";"Grande saline";"";"Chez M. BERRY Thierry";"";"97133";"Saint-Barthélemy";"FRANCE";"PF";"";"1";"";"A";"2024-06-21 19:39:30"
"W9J1000149";"14/11/2007";"";"";"9J1T";"2007-11-14";"2018-02-26";"2007-12-08";"0001-01-01";"D";"S";"TROPIK FM";"TROPIK FM";"assurer le fonctionnement d'une radio locale associative appartenant à la catégorie A des radios définie par la loi n°86-1067 du 30 septembre 1986. Cette radio se veut de proximité, au service de l'expression de ses adhérents, de l'information de tous les habitants des îles de Saint-Barthélemy et Saint-Martin, et de la promotion du patrimoine culturel local. Elle pourra aussi organiser des manifestations susceptibles d'animer le vie associative et économique locale";"005010";"000000";"Villa Azur";"";"";"";"Merlette";"_";"97701";"97133";"Saint-Barthélemy";"";"Villa Azur";"";"Merlette";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"1";"";"A";"2018-03-14 14:31:45"
"W9J1000150";"02/12/1998";"";"";"9J1T";"1998-12-02";"2022-04-14";"1998-12-26";"0001-01-01";"D";"S";"S.B. ARTISTS";"S.B. ARTISTS";"enseigner le chant, la musique, la danse, l'art dramatique ; créer, produire, diffuser des oeuvres musicales, littéraires, théâtrales, picturales ; promouvoir toute expression artistique et culturelle en rapport avec les activités citées";"006030";"000000";"St Jean";"";"";"";"résidence l'étoile";"_";"97701";"97133";"Saint-Barthélemy";"";"";"";"ST JEAN L'éTOILE";"";"97133";"SAINT-BARTHéLEMY";"FRANCE";"PF";"";"1";"";"A";"2022-05-03 12:45:45"
"W9J1000151";"06/02/2001";"";"";"9J1T";"2001-02-06";"2001-02-06";"2001-03-10";"0001-01-01";"D";"S";"LES MARINS PÊCHEURS DE SAINT-BARTHELEMY";"LES MARINS PÊCHEURS DE SAINT-BARTHE...";"défendre et promouvoir la profession de marin pêcheur à Saint-Barthélemy";"013010";"000000";"";"";"";"";"Grand cul de sac";"_";"97701";"97133";"Saint-Barthélemy";"";"";"";"Grand cul de sac";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"1";"";"A";"2017-07-05 20:00:12"
"W9J1000152";"03/10/1994";"";"";"9J1T";"1994-10-03";"1994-10-03";"1994-10-19";"0001-01-01";"D";"S";"LES GAIACS";"LES GAIACS";"gérer les loisirs ; perpétrer les traditions ; défendre les droits des personnes âgées dans leur vie de tous les jours";"019005";"000000";"Gustavia";"";"";"";"Mairie de Saint-Barthélemy";"_";"97701";"97133";"Saint-Barthélemy";"";"Gustavia";"";"Mairie de Saint-Barthélemy";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"1";"";"A";"2017-07-06 20:00:07"
"W9J1000153";"16/06/1997";"";"";"9J1T";"1997-06-16";"2023-11-07";"1997-07-12";"0001-01-01";"D";"S";"JUDO-CLUB SAINT-BARTH";"JUDO-CLUB SAINT-BARTH";"contribuer au développement du judo-jijutsu kendo et da ; contribuer à l'animation sportive et culturelle dans la commune ; favoriser la formation, le perfectionnement des adhérents";"011150";"000000";"";"";"";"";"";"_";"97701";"97133";"Saint-Barthélemy";"";"LD LA GRAND'ROCHE";"COLOMBIER";"";"";"97133";"SAINT-BARTHéLEMY";"FRANCE";"PM";"";"1";"";"A";"2024-05-08 18:06:03"
"W9J1000154";"16/02/1994";"";"";"9J1T";"1994-02-16";"1998-04-03";"1994-03-16";"0001-01-01";"D";"S";"LES AILES DE SAINT-BARTH OU SAINT-BARTH'S WINGS";"LES AILES DE SAINT-BARTH";"former les pilotes d'aéronef ; fournir des produits et des services aux aéronefs, aux pilotes ou aux élèves pilotes à Saint-Barthélemy ; louer des avions ; être représenter auprès des autorités ; défendre les intérêts de l'aviation générale ; préserver les droits en matière de liberté de circulation ; favoriser le sens civique et responsable";"007002";"000000";"";"";"";"";"aéroport de Saint-Barthélemy";"_";"97701";"97133";"Saint-Barthélemy";"";"";"";"aéroport de Saint-Barthélemy";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"1";"";"A";"2017-07-06 20:00:07"
"W9J1000155";"10/12/2007";"";"";"9J1T";"2007-12-10";"2007-12-10";"2007-11-10";"0001-01-01";"D";"S";"DELEGATION TERRITORIALE DE LA CROIX ROUGE DE SAINT-BARTHELEMY";"DELEGATION TERRITORIALE DE LA CROIX...";"prévenir et apaiser toutes les souffrances humaines";"020020";"000000";"Gustavia";"";"";"";"Angle rue Jeanne d'Arc et rue Ataver";"_";"97701";"97133";"Saint-Barthélemy";"";"Gustavia";"";"Angle rue Jeanne d'Arc et rue Ataver";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"1";"";"A";"2017-07-06 20:00:07"
"W9J1000156";"13/06/2005";"";"";"9J1T";"2005-06-13";"2018-12-21";"2005-07-23";"0001-01-01";"D";"S";"ECOLE DE TAEKWONDO-MUDO DE SAINT-BARTHELEMY";"ECOLE DE TAEKWONDO-MUDO DE SAINT-BA...";"pratiquer le taekwondo et les disciplines associées, pratiquer les arts martiaux en général et pratiquer les métiers de la forme";"011150";"000000";"chez M. et Mme GREAUX Eric et Chantal";"";"";"";"Anse des Cayes";"_";"97701";"97133";"Saint-Barthélemy";"";"";"";"Anse des Cayes";"";"97133";"Saint-Barthélemy";"FRANCE";"PF";"";"1";"";"A";"2019-01-07 20:11:12"
"W9J1000157";"";"";"";"9J1T";"2017-04-24";"2017-04-24";"2017-07-29";"0001-01-01";"D";"S";"ASSOCIATION DU ST BARTH PHOTOGRAPHY SHOW";"ASBPS";"faire la promotion de la création photographique et organiser un festival de la photographie à Saint Barthélémy ;";"006025";"000000";"KAZAKRESTI";"";"";"RTE";"COROSSOL";"_";"97701";"97133";"Saint-Barthélemy";"";"";"KAZAKRESTI";"ROUTE COROSSOL";"";"97133";"ST BARTHELEMY";"France";"PF";"";"0";"";"A";"2017-07-29 12:45:04"
"W9J1000158";"";"";"";"9J1T";"2017-04-25";"2017-04-25";"2017-07-29";"0001-01-01";"D";"S";"ASSOCIATION MONUMENT BARTHOLOME COLOMB (AMBC)";"AMBC";"ériger dans l'île de Saint-Barthélemy un monument à la mémoire de Bartholomé Colomb, et tous objets similaires, connexes ou complémentaires ou susceptibles d'en favoriser la réalisation ou le développement";"006090";"000000";"";"";"";"";"VITET";"_";"97701";"97133";"Saint-Barthélemy";"";"";"C/ MARIE NOELLE DE VASSAL";"ROUTE DE VITET";"";"97133";"ST BARTHELEMY";"France";"PM";"";"0";"";"A";"2017-07-29 12:45:04"
"W9J1000159";"";"";"";"9J1T";"2017-06-28";"2017-06-28";"2017-07-29";"0001-01-01";"D";"S";"AUXO";"AUXO";"cette association a pour objet et but l'initiation, le perfectionnement et la promotion de la gestion et de l'informatique s'adressant à tous pour faciliter toutes intégrations ;";"050000";"000000";"";"";"";"";"POINTE MILOU";"_";"97701";"97133";"Saint-Barthélemy";"";"";"";"POINTE MILOU";"";"97133";"ST BARTHELEMY";"France";"PM";"";"0";"";"A";"2017-07-29 12:45:05"
"W9J1000261";"";"";"";"9J1T";"2017-10-08";"2018-11-27";"2017-10-14";"0001-01-01";"D";"S";"ASSOCIATION GREENSTBARTHS - MAKING STBARTHS GREEN AGAIN - REVERDIR SAINT BARTH";"GREENSTBARTHS";"contribuer par tous moyens à la préservation et à la restauration de la biodiversité et des paysages de l'ile de st barthélemy, en particulier par la plantation d'arbres et de plantes, particulièrement par la collecte de fonds auprès d'entreprises, d'agences publiques, de fondations privées ou de particuliers liés à l'île ou la fréquentant ;";"024000";"000000";"MAISON DOMINGUE";"";"";"POIN";"MILOU";"_BP 1306";"97701";"97133";"Saint-Barthélemy";"";"";"MAISON DOMINGUE";"POINTE MILOU";"";"97133";"ST BARTHELEMY";"FRANCE";"PM";"http://greenstbarths.com";"0";"";"A";"2018-12-15 12:45:43"
"W9J1000262";"";"";"";"9J1T";"2017-11-27";"2020-07-24";"2017-12-09";"2020-07-22";"D";"S";"HAPPY TRI SAINT BARTH";"HAPPY TRI SAINT BARTH";"organiser, préparer, assurer la logistique permettant la participation à tout évènement lié aux activités sportives du Triathlon, du Swim & Run, du running et du Trail";"011020";"000000";"Vitet";"";"";"";"";"_";"97701";"97133";"Saint-Barthélemy";"";"Vitet";"";"";"";"97133";"Saint-Barthélemy";"FRANCE";"PF";"";"0";"";"D";"2020-08-12 18:24:20"
"W9J1000263";"";"";"";"9J1T";"2017-12-12";"2017-12-12";"2017-12-16";"0001-01-01";"D";"S";"FITBOARD";"FITBOARD";"encourager et développer l'étude de la nature et de la mer en explorant la faune et la flore par différentes activités tout en respectant la nature";"024015";"000000";"Corossol";"APT 3";"";"RES";"Choisy";"_";"97701";"97133";"Saint-Barthélemy";"";"Corossol";"";"APT 3  residence Choisy";"";"97133";"Saint-Barthélemy";"FRANCE";"PF";"";"0";"";"A";"2017-12-18 12:45:33"
"W9J1000264";"";"";"";"9J1T";"2018-01-10";"2018-01-10";"2018-01-27";"0001-01-01";"D";"S";"IRMA'S REBELLE";"IRMA'S REBELLE";"organiser, préparer et assurer la logistique permettant la participation à tout évènement lié aux activités du rallye REBELLE";"011000";"000000";"Gustavia";"65";"";"RUE";"DE LA PAIX";"_";"97701";"97133";"Saint-Barthélemy";"";"Gustavia";"";"65  rue DE LA PAIX";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2018-01-27 12:45:11"
"W9J1000265";"";"";"";"9J1T";"2018-04-12";"2023-07-19";"2018-04-21";"0001-01-01";"D";"S";"ASSOCIATION LUSO SAINT-BARTH";"A.L.S.B.";"promouvoir et développer tout projet socio-culturelle, sportif, artistique ou autre sans but lucratifs, développer la qualité du cadre de vie et persévérer la culture portugaise au sein de la communauté lusophone de l'île de Saint-Barthélemy";"006000";"000000";"";"";"";"";"Anse des Cayes";"_";"97701";"97133";"Saint-Barthélemy";"";"";"";"ANSE DES CAYES";"";"97133";"SAINT-BARTHÉLEMY";"FRANCE";"TM";"";"0";"";"A";"2024-01-18 19:02:50"
"W9J1000266";"";"";"";"9J1T";"2018-05-03";"2018-05-03";"2018-05-05";"0001-01-01";"D";"S";"EN VOITURE SIMONE - LES GAZELLES DE ST BARTH";"EVS";"organiser, préparer, mettre en place la logistique permettant la participation à tout événement lié aux activités du RAG (Rallye Aïcha des Gazelles) ;";"011160";"000000";"Camaruche";"";"";"LD";"Camaruche";"_";"97701";"97133";"Saint-Barthélemy";"";"";"CAMARUCHE";"";"";"97133";"ST BARTHELEMY";"FRANCE";"MA";"";"0";"";"A";"2018-05-05 12:45:35"
"W9J1000267";"";"";"";"9J1T";"2018-06-13";"2018-06-13";"2018-06-30";"0001-01-01";"D";"S";"L'ALAMBIC";"L'ALAMBIC";"faire découvrir le monde des spiritueux au travers de l'art de la dégustation et ses aspects matériels, culturels, historiques et théoriques ; initier et transmettre un savoir faire aux adhérents, membres et participants ; favoriser les échanges pluridisciplinaires des savoirs entre amateurs et professionnels via des rencontres thématiques ; promouvoir la formation, culture et découverte du rhum composante majeure du patrimoine local et caribéen";"010000";"000000";"apt 2 immeuble crédit agricole";"";"";"RUE";"Jeanne d'Arc Gustavia";"_";"97701";"97133";"Saint-Barthélemy";"";"chez REIMONENQ Cyril";"apt 2 immeuble crédit agricole";"rue Jeanne d'Arc Gustavia";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2018-06-30 12:45:07"
"W9J1000268";"";"";"";"9J1T";"2018-05-25";"2018-05-25";"2018-06-30";"0001-01-01";"D";"S";"LES AMIS DE JOHNNY";"LES AMIS DE JOHNNY";"promouvoir la chanson française en organisant des animations culturelles et de loisirs ; créer des liens d'amitiés entre ses membres";"006030";"000000";"Villa Au Coeur Caraïbe";"";"";"";"Vitet";"_";"97701";"97133";"Saint-Barthélemy";"";"Villa Au Coeur Caraïbe";"";"Vitet";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2018-06-30 12:45:04"
"W9J1000269";"";"";"";"9J1T";"2018-06-19";"2018-06-19";"2018-06-30";"0001-01-01";"D";"S";"L'ASSOCIATION DES COPROPRIETAIRES DU FLAMBOYANT";"LES COPROPRIETAIRES DU FLAMBOYANT";"oeuvrer pour l'amélioration du cadre de vie ; faciliter la convivialité entre les copropriétaires et les représenter en prenant en compte la défense de leurs intérêts par tout moyen légitime et/ou juridique";"032520";"000000";"Le Carré d'Or";"";"";"";"Gustavia";"_";"97701";"97133";"Saint-Barthélemy";"";"Le Carré d'Or";"";"Gustavia";"";"97133";"Saint-Barthélemy";"FRANCE";"PM";"";"0";"";"A";"2018-06-30 12:45:11"
"W9J1000270";"";"";"";"9J1T";"2018-07-20";"2018-07-20";"2018-08-04";"0001-01-01";"D";"S";"ELCHEGAVARO";"ELCHEGAVARO";"organiser et participer à des évènements sportifs (Trophée Roses des Sables), et culturels comportant au moins un volet humanitaire ; organiser des manifestations et toute initiatives pouvant aider à la réalisation de l'objet de l'association ; vendre de manière permanente ou occasionnelle tous produits ou services entrant dans le cadre de son objet ou susceptible de contribuer à sa réalisation";"011005";"006000";"SUNSET";"";"";"RUE";"de la république";"_";"97701";"97133";"Saint-Barthélemy";"";"SUNSET";"";"rue de la république";"";"97133";"Saint-Barthélemy";"FRANCE";"PF";"";"0";"";"A";"2018-08-04 12:45:15"
"W9J1000271";"";"";"";"9J1T";"2018-07-30";"2018-07-30";"2018-08-04";"0001-01-01";"D";"S";"ST BARTH INITIATIVE";"ST BARTH INITIATIVE";"soutenir financièrement et matériellement des causes sociales et environnementales sur l'île de Saint Barthélemy (97133), Collectivité d'Outre Mer ; réaliser et/ou financer des actions sociales, caritatives, de bienfaisance et d'aide humanitaire au profit de personnes physiques et/ou morales résidentes de Saint Barthélemy, et d'actions environnementales dédiées à la restauration, la sauvegarde et la protection de la faune et la flore de l'île";"024000";"019000";"Ravine du Grand galet";"";"";"LD";"Lurin";"_";"97701";"97133";"Saint-Barthélemy";"";"Ravine du Grand galet";"";"lieu dit Lurin";"";"97133";"Saint-Barthélemy";"FRANCE";"PF";"";"0";"";"A";"2018-08-04 12:45:29"
"W9J1000272";"1978";"";"";"9J1T";"1978-12-15";"2025-11-11";"1901-07-01";"0001-01-01";"D";"S";"ORGANISME DE GESTION DE L'ECOLE CATHOLIQUE SAINT-JOSEPH DE LORIENT";"ORGANISME DE GESTION DE L'ECOLE CA...";"assurer conformément aux dispositions législatives ou réglementaires, la fondation et l'entretien d'écoles catholiques reconnues comme telles par l'autorité canonique compétente, notamment la gestion de l'établissement scolaire primaire ; acquérir tous les immeubles nécessaires à la réalisation de son objet ou en avoir la jouissance ; assumer ses obligations d'ordre administratif, matériel ou financier en liaison avec le chef d'établissement compte tenu des responsabilités inhérentes à la fonct";"040000";"000000";"Ecole Saint-Joseph";"";"";"";"Lorient";"_";"97701";"97133";"Saint-Barthélemy";"LE BELLEC Mariane Marguerite Marie-Lou";"ECOLE SAINT-JOSEPH";"";"LORIENT";"";"97133";"SAINT-BARTHÉLEMY";"FRANCE";"SF";"";"1";"";"A";"2025-11-25 12:54:10"
"W9J1003273";"";"";"";"9J1T";"2018-10-30";"2022-11-24";"2018-11-10";"0001-01-01";"D";"S";"SAINT BARTH MUAY THAI";"SBMT";"enseigner, encadrer, promouvoir et développer par tous moyens la pratique de la discipline suivante : la boxe Thaïlandaise dite ""Muay Thaï"", tout en respectant la déontologie et l'éthique du sport";"011145";"000000";"SCI La licorne";"";"";"";"PETIT CUL DE SAC";"_";"97701";"97133";"Saint-Barthélemy";"";"SCI LA LICORNE";"";"PETIT CUL DE SAC";"";"97133";"SAINT-BARTHéLEMY";"FRANCE";"PM";"";"0";"";"A";"2023-05-26 18:00:02"
